ContactsContactID,VanID,ResultID,CanvassedBy,CommitteeID,CreatedBy,DateCreated,DateCanvassed,InputTypeID,ContactTypeID,ChangeTypeId,ErrorMessage
1881042,101480199,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:59:00 PM,14,2,1,
1881043,101480333,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:11:00 PM,14,2,1,
1881044,101480427,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:33:00 PM,14,2,1,
1881045,101480458,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:58:00 PM,14,2,1,
1881046,101480822,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:26:00 PM,14,2,1,
1881047,101480911,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:47:00 PM,14,2,1,
1881048,101482004,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:08:00 PM,14,2,1,
1881049,101482385,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:01:00 PM,14,2,1,
1881050,101483891,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:01:00 PM,14,2,1,
1881051,101484153,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:17:00 PM,14,2,1,
1881052,101484478,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:27:00 PM,14,2,1,
1881053,101485707,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:36:00 PM,14,2,1,
1881054,101485737,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:11:00 PM,14,2,1,
1881055,101485851,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:31:00 PM,14,2,1,
1881056,101485893,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:17:00 PM,14,2,1,
1881057,101485935,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:15:00 PM,14,2,1,
1881058,101486121,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:10:00 PM,14,2,1,
1881059,101486219,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:25:00 PM,14,2,1,
1881060,101486872,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:23:00 PM,14,2,1,
1881061,101486972,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:18:00 PM,14,2,1,
1881062,101487019,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:29:00 PM,14,2,1,
1881063,101487162,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:32:00 PM,14,2,1,
1881064,101487363,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:19:00 PM,14,2,1,
1881065,101487537,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:13:00 PM,14,2,1,
1881066,101487552,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:21:00 PM,14,2,1,
1881067,101487574,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:20:00 PM,14,2,1,
1881068,101487779,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:50:00 PM,14,2,1,
1881069,101487848,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:08:00 PM,14,2,1,
1881070,101487981,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:03:00 PM,14,2,1,
1881071,101488225,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:48:00 PM,14,2,1,
1881072,101488649,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:07:00 PM,14,2,1,
1881073,101489869,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:01:00 PM,14,2,1,
1881074,101489896,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:39:00 PM,14,2,1,
1881075,101490308,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:53:00 PM,14,2,1,
1881076,101490658,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:18:00 PM,14,2,1,
1881077,101491130,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:59:00 PM,14,2,1,
1881078,101491263,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:56:00 PM,14,2,1,
1881079,101491320,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881080,101491914,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:18:00 PM,14,2,1,
1881081,101492405,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:50:00 PM,14,2,1,
1881082,101492506,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:12:00 PM,14,2,1,
1881083,101492638,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:21:00 PM,14,2,1,
1881084,101493084,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:25:00 PM,14,2,1,
1881085,101493277,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:13:00 PM,14,2,1,
1881086,101493283,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:45:00 PM,14,2,1,
1881087,101493506,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:19:00 PM,14,2,1,
1881088,101493529,14,2194904,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:35:00 PM,14,2,1,
1881089,101475779,3,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:29:00 PM,14,2,1,
1881090,101475930,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:34:00 PM,14,2,1,
1881091,101477720,3,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:36:00 PM,14,2,1,
1881092,101477855,2,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:52:00 PM,14,2,1,
1881093,101477947,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:37:00 PM,14,2,1,
1881094,101477990,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:42:00 PM,14,2,1,
1881095,101478452,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881096,101478476,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:42:00 PM,14,2,1,
1881097,101478498,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881098,101478551,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881099,101478666,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881100,101478742,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881101,101479168,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:45:00 PM,14,2,1,
1881102,101479653,10,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:37:00 PM,14,2,1,
1881103,101479814,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881104,101479912,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881105,101480204,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:01:00 PM,14,2,1,
1881106,101480587,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:58:00 PM,14,2,1,
1881107,101480598,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:46:00 PM,14,2,1,
1881108,101480704,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881109,101480922,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881110,101481345,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:11:00 PM,14,2,1,
1881111,101481463,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881112,101481512,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881113,101481756,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:08:00 PM,14,2,1,
1881114,101481820,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881115,101481962,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:08:00 PM,14,2,1,
1881116,101482097,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:28:00 PM,14,2,1,
1881117,101482251,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:43:00 PM,14,2,1,
1881118,101483022,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881119,101483059,10,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881120,101483146,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881121,101483606,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:59:00 PM,14,2,1,
1881122,101483682,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881123,101483792,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881124,101483831,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:37:00 PM,14,2,1,
1881125,101483872,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881126,101483965,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:13:00 PM,14,2,1,
1881127,101484131,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881128,101484182,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881129,101484278,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:13:00 PM,14,2,1,
1881130,101484787,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:03:00 PM,14,2,1,
1881131,101484803,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:27:00 PM,14,2,1,
1881132,101485041,10,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:30:00 PM,14,2,1,
1881133,101485222,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:00:00 PM,14,2,1,
1881134,101485332,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:56:00 PM,14,2,1,
1881135,101485383,2,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:07:00 PM,14,2,1,
1881136,101485518,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:15:00 PM,14,2,1,
1881137,101487796,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:21:00 PM,14,2,1,
1881138,101487906,3,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1881139,101488184,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:13:00 PM,14,2,1,
1881140,101488273,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881141,101488285,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881142,101488604,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:02:00 PM,14,2,1,
1881143,101490001,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:10:00 PM,14,2,1,
1881144,101490394,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:55:00 PM,14,2,1,
1881145,101490588,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881146,101490724,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:43:00 PM,14,2,1,
1881147,101490901,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881148,101491125,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:53:00 PM,14,2,1,
1881149,101491196,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:20:00 PM,14,2,1,
1881150,101491505,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:11:00 PM,14,2,1,
1881151,101491926,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1881152,101491938,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:55:00 PM,14,2,1,
1881153,101492494,40,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881154,101492575,1,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:06:00 PM,14,2,1,
1881155,101493222,2,2190907,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:57:00 PM,14,2,1,
1881156,101475809,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:58:00 PM,14,2,1,
1881157,101476028,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:10:00 PM,14,2,1,
1881158,101477744,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:15:00 PM,14,2,1,
1881159,101477775,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:30:00 PM,14,2,1,
1881160,101478377,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:45:00 PM,14,2,1,
1881161,101478509,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881162,101478613,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:59:00 PM,14,2,1,
1881163,101479294,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:11:00 PM,14,2,1,
1881164,101479573,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881165,101479653,10,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:30:00 PM,14,2,1,
1881166,101479711,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:52:00 PM,14,2,1,
1881167,101479745,31,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:17:00 PM,14,2,1,
1881168,101480075,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:21:00 PM,14,2,1,
1881169,101480080,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:06:00 PM,14,2,1,
1881170,101480323,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:28:00 PM,14,2,1,
1881171,101480734,3,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:29:00 PM,14,2,1,
1881172,101480900,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:18:00 PM,14,2,1,
1881173,101480984,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:38:00 PM,14,2,1,
1881174,101481198,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881175,101481210,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:42:00 PM,14,2,1,
1881176,101481457,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:41:00 PM,14,2,1,
1881177,101481576,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881178,101481803,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881179,101482519,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881180,101482526,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:07:00 PM,14,2,1,
1881181,101482630,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1881182,101482835,10,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1881183,101482872,3,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:09:00 PM,14,2,1,
1881184,101483059,10,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:30:00 PM,14,2,1,
1881185,101483098,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881186,101484170,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881187,101484323,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:27:00 PM,14,2,1,
1881188,101484363,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:29:00 PM,14,2,1,
1881189,101484689,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:19:00 PM,14,2,1,
1881190,101484827,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:53:00 PM,14,2,1,
1881191,101484960,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:22:00 PM,14,2,1,
1881192,101485041,10,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:37:00 PM,14,2,1,
1881193,101485313,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:37:00 PM,14,2,1,
1881194,101485319,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1881195,101487729,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881196,101487753,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881197,101487838,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881198,101488291,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881199,101488407,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:37:00 PM,14,2,1,
1881200,101488610,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:04:00 PM,14,2,1,
1881201,101489771,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881202,101489831,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:56:00 PM,14,2,1,
1881203,101489841,3,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:58:00 PM,14,2,1,
1881204,101489880,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:42:00 PM,14,2,1,
1881205,101489925,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:11:00 PM,14,2,1,
1881206,101489971,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881207,101490263,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881208,101490333,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:37:00 PM,14,2,1,
1881209,101490599,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:02:00 PM,14,2,1,
1881210,101490786,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881211,101490797,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:14:00 PM,14,2,1,
1881212,101491185,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:56:00 PM,14,2,1,
1881213,101491444,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:00:00 PM,14,2,1,
1881214,101492096,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881215,101492102,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:09:00 PM,14,2,1,
1881216,101492216,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881217,101492362,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:37:00 PM,14,2,1,
1881218,101492367,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:42:00 PM,14,2,1,
1881219,101492563,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:42:00 PM,14,2,1,
1881220,101492723,31,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:09:00 PM,14,2,1,
1881221,101492769,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881222,101492782,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881223,101492794,2,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:15:00 PM,14,2,1,
1881224,101492928,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881225,101493095,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881226,101493198,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:39:00 PM,14,2,1,
1881227,101493307,40,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881228,101493331,1,2194888,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:12:00 PM,14,2,1,
1881229,101218450,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1881230,101218520,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:01:00 PM,14,2,1,
1881231,101218668,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:59:00 PM,14,2,1,
1881232,101218769,2,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:40:00 PM,14,2,1,
1881233,101218810,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:32:00 PM,14,2,1,
1881234,101218942,2,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:22:00 PM,14,2,1,
1881235,101218980,31,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:52:00 PM,14,2,1,
1881236,101219141,40,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:22:00 PM,14,2,1,
1881237,101219230,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:52:00 PM,14,2,1,
1881238,101219236,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:53:00 PM,14,2,1,
1881239,101219325,2,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:28:00 PM,14,2,1,
1881240,101219370,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:50:00 PM,14,2,1,
1881241,101219370,2,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:50:00 PM,14,2,1,
1881242,101219387,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:59:00 PM,14,2,1,
1881243,101219583,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:30:00 PM,14,2,1,
1881244,101220550,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:24:00 PM,14,2,1,
1881245,101220561,2,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:58:00 PM,14,2,1,
1881246,101220645,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:43:00 PM,14,2,1,
1881247,101220971,40,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:19:00 PM,14,2,1,
1881248,101221064,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:38:00 PM,14,2,1,
1881249,101221169,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:00:00 PM,14,2,1,
1881250,101221479,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:56:00 PM,14,2,1,
1881251,101221600,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:41:00 PM,14,2,1,
1881252,101221713,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:39:00 PM,14,2,1,
1881253,101221758,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:17:00 PM,14,2,1,
1881254,101221825,2,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:26:00 PM,14,2,1,
1881255,101222001,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:16:00 PM,14,2,1,
1881256,101222016,2,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:54:00 PM,14,2,1,
1881257,101222026,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:06:00 PM,14,2,1,
1881258,101222066,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:26:00 PM,14,2,1,
1881259,101222272,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:45:00 PM,14,2,1,
1881260,101222292,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:59:00 PM,14,2,1,
1881261,101222491,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:36:00 PM,14,2,1,
1881262,101222632,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:39:00 PM,14,2,1,
1881263,101222686,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:05:00 PM,14,2,1,
1881264,101222696,2,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:47:00 PM,14,2,1,
1881265,101222723,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:29:00 PM,14,2,1,
1881266,101222816,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:05:00 PM,14,2,1,
1881267,101222827,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:16:00 PM,14,2,1,
1881268,101222934,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:05:00 PM,14,2,1,
1881269,101222940,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:30:00 PM,14,2,1,
1881270,101223184,3,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:08:00 PM,14,2,1,
1881271,101223236,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:51:00 PM,14,2,1,
1881272,101223488,1,2190893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:12:00 PM,14,2,1,
